region,statistikkvariabel,år,alder,value,Framskriving,Tabell
Porsgrunn (-2019),Hovedalternativet (MMMM),2018,0 år,307,2018,11668
Porsgrunn (-2019),Hovedalternativet (MMMM),2018,1-5 år,1833,2018,11668
Porsgrunn (-2019),Hovedalternativet (MMMM),2018,6-12 år,2878,2018,11668
Porsgrunn (-2019),Hovedalternativet (MMMM),2018,13-15 år,1264,2018,11668
Porsgrunn (-2019),Hovedalternativet (MMMM),2018,16-19 år,1829,2018,11668
Porsgrunn (-2019),Hovedalternativet (MMMM),2018,20-44 år,11162,2018,11668
Porsgrunn (-2019),Hovedalternativet (MMMM),2018,45-66 år,10785,2018,11668
Porsgrunn (-2019),Hovedalternativet (MMMM),2018,67-79 år,4315,2018,11668
Porsgrunn (-2019),Hovedalternativet (MMMM),2018,80-89 år,1350,2018,11668
Porsgrunn (-2019),Hovedalternativet (MMMM),2018,90 år eller eldre,368,2018,11668
Porsgrunn (-2019),Hovedalternativet (MMMM),2019,0 år,337,2018,11668
Porsgrunn (-2019),Hovedalternativet (MMMM),2019,1-5 år,1777,2018,11668
Porsgrunn (-2019),Hovedalternativet (MMMM),2019,6-12 år,2863,2018,11668
Porsgrunn (-2019),Hovedalternativet (MMMM),2019,13-15 år,1302,2018,11668
Porsgrunn (-2019),Hovedalternativet (MMMM),2019,16-19 år,1780,2018,11668
Porsgrunn (-2019),Hovedalternativet (MMMM),2019,20-44 år,11134,2018,11668
Porsgrunn (-2019),Hovedalternativet (MMMM),2019,45-66 år,10835,2018,11668
Porsgrunn (-2019),Hovedalternativet (MMMM),2019,67-79 år,4448,2018,11668
Porsgrunn (-2019),Hovedalternativet (MMMM),2019,80-89 år,1364,2018,11668
Porsgrunn (-2019),Hovedalternativet (MMMM),2019,90 år eller eldre,355,2018,11668
Porsgrunn (-2019),Hovedalternativet (MMMM),2020,0 år,343,2018,11668
Porsgrunn (-2019),Hovedalternativet (MMMM),2020,1-5 år,1782,2018,11668
Porsgrunn (-2019),Hovedalternativet (MMMM),2020,6-12 år,2847,2018,11668
Porsgrunn (-2019),Hovedalternativet (MMMM),2020,13-15 år,1283,2018,11668
Porsgrunn (-2019),Hovedalternativet (MMMM),2020,16-19 år,1750,2018,11668
Porsgrunn (-2019),Hovedalternativet (MMMM),2020,20-44 år,11122,2018,11668
Porsgrunn (-2019),Hovedalternativet (MMMM),2020,45-66 år,10905,2018,11668
Porsgrunn (-2019),Hovedalternativet (MMMM),2020,67-79 år,4559,2018,11668
Porsgrunn (-2019),Hovedalternativet (MMMM),2020,80-89 år,1375,2018,11668
Porsgrunn (-2019),Hovedalternativet (MMMM),2020,90 år eller eldre,370,2018,11668
Porsgrunn (-2019),Hovedalternativet (MMMM),2021,0 år,351,2018,11668
Porsgrunn (-2019),Hovedalternativet (MMMM),2021,1-5 år,1777,2018,11668
Porsgrunn (-2019),Hovedalternativet (MMMM),2021,6-12 år,2828,2018,11668
Porsgrunn (-2019),Hovedalternativet (MMMM),2021,13-15 år,1269,2018,11668
Porsgrunn (-2019),Hovedalternativet (MMMM),2021,16-19 år,1721,2018,11668
Porsgrunn (-2019),Hovedalternativet (MMMM),2021,20-44 år,11176,2018,11668
Porsgrunn (-2019),Hovedalternativet (MMMM),2021,45-66 år,10892,2018,11668
Porsgrunn (-2019),Hovedalternativet (MMMM),2021,67-79 år,4684,2018,11668
Porsgrunn (-2019),Hovedalternativet (MMMM),2021,80-89 år,1432,2018,11668
Porsgrunn (-2019),Hovedalternativet (MMMM),2021,90 år eller eldre,364,2018,11668
Porsgrunn (-2019),Hovedalternativet (MMMM),2022,0 år,358,2018,11668
Porsgrunn (-2019),Hovedalternativet (MMMM),2022,1-5 år,1774,2018,11668
Porsgrunn (-2019),Hovedalternativet (MMMM),2022,6-12 år,2813,2018,11668
Porsgrunn (-2019),Hovedalternativet (MMMM),2022,13-15 år,1253,2018,11668
Porsgrunn (-2019),Hovedalternativet (MMMM),2022,16-19 år,1739,2018,11668
Porsgrunn (-2019),Hovedalternativet (MMMM),2022,20-44 år,11207,2018,11668
